grid_wind_mps,grid_rotor_speed_rpm,actual_wind_mps,actual_rotor_speed_rpm,wind_error_mps,rotor_speed_error_rpm,lin_time_s,lin_file,GTomega,GTbeta,GTu,GFomega,GFbeta,GFu
7,7.0,7.0,7.00080490112,0.0,0.000804901120000423,5.846,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\7mps_7rpm.lin,862.668806475,14944.7243636,44325.4474258,159.148942094,623.619870875,1422.65868154
7,7.5,7.0,7.5000743866,0.0,7.438659999969843e-05,5.584,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\7mps_7.5rpm.lin,765.800527939,14181.0378917,54273.4271438,166.008969314,691.892305551,1962.38044832
7,8.0,7.0,7.99991846085,0.0,-8.153914999997625e-05,5.266,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\7mps_8rpm.lin,646.437675978,14216.9128071,63361.970169,171.073932118,774.59921682,1850.47462896
7,8.5,7.0,8.49964427948,0.0,-0.0003557205199999913,4.733,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\7mps_8.5rpm.lin,517.690323565,13030.6400226,69592.8861911,177.997228167,395.170165066,2339.27924793
7,9.0,7.0,8.99994277954,0.0,-5.722046000045111e-05,4.261,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\7mps_9rpm.lin,420.238029122,11911.8637723,72901.717458,200.820563018,166.436265224,-62.8910704812
7,9.5,7.0,9.49972438812,0.0,-0.0002756118799993601,3.084,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\7mps_9.5rpm.lin,-11.1048316605,21550.3155891,9367.85995039,144.023886413,4184.04082206,-8787.74018282
7,10.0,7.0,10.0005226135,0.0,0.0005226134999993803,2.624,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\7mps_10rpm.lin,-277.767708773,34720.3221129,102373.234045,43.5722401585,3091.81339305,14199.5056071
7,10.5,7.0,10.4995155334,0.0,-0.0004844665999996778,2.284,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\7mps_10.5rpm.lin,-122.990270944,3484.3255801,56056.7582811,93.8551240783,134.34893369,22348.487373
7,11.0,7.0,10.999917984,0.0,-8.201600000035114e-05,1.964,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\7mps_11rpm.lin,-664.899708765,-55146.0713843,192549.629026,112.055836618,-1746.1921741,34843.4435397
7,11.5,7.0,11.5000705719,0.0,7.057190000026026e-05,1.616,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\7mps_11.5rpm.lin,312.144024067,-30438.0104644,212785.782153,222.683841314,791.099976183,37940.101373
7,12.0,7.0,12.0002031326,0.0,0.00020313259999937827,1.228,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\7mps_12rpm.lin,896.958778944,19559.3692858,309254.417545,271.196624057,4848.26529736,45187.1781878
8,1.0,8.0,1.00030946732,0.0,0.00030946731999992316,10.026,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\8mps_1rpm.lin,6027.39604645,16554.8642574,-102715.218229,-123.896264005,-49.2325521524,-405.077209483
8,1.5,8.0,1.50042152405,0.0,0.0004215240500000661,9.657,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\8mps_1.5rpm.lin,69623.0084604,19985.3707566,-86950.8216439,-1548.27350101,85.5346879585,-386.844429305
8,2.0,8.0,2.00026416779,0.0,0.0002641677900001582,9.223,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\8mps_2rpm.lin,136226.008173,13919.0548447,-60996.728771,-675.442036434,84.7169389314,-78.9495555595
8,2.5,8.0,2.49955058098,0.0,-0.00044941902000017464,8.897,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\8mps_2.5rpm.lin,36305.1146018,10712.5838419,-44610.1358303,284.801505212,35.3126394977,-19.1708656794
8,3.0,8.0,2.99967837334,0.0,-0.00032162665999990736,8.497,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\8mps_3rpm.lin,1170.15664517,8980.00862541,-30909.2825542,60.5924949431,40.4614290136,78.5438969643
8,3.5,8.0,3.49970555305,0.0,-0.00029444694999991583,8.071,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\8mps_3.5rpm.lin,1133.4352092,9326.23837076,-19317.6301615,72.5561805272,64.1692279833,128.300021898
8,4.0,8.0,3.99956583977,0.0,-0.0004341602300002023,7.762,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\8mps_4rpm.lin,1028.63359095,9826.71882637,-19835.0826702,79.9204992777,62.9755308297,49.5183250675
8,4.5,8.0,4.49939680099,0.0,-0.0006031990100003881,7.372,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\8mps_4.5rpm.lin,1084.24877595,11583.9274747,-11394.6981507,99.4109869733,131.128874956,192.981585489
8,5.0,8.0,4.99982738495,0.0,-0.0001726150500003243,7.036,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\8mps_5rpm.lin,1191.93608182,14332.5087917,1396.58462563,120.853766914,273.382040004,405.490736456
8,5.5,8.0,5.49983978271,0.0,-0.0001602172900003751,6.782,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\8mps_5.5rpm.lin,1254.52198564,17074.7270127,12200.4200501,139.366899131,453.121315424,694.879185325
8,6.0,8.0,5.99971628189,0.0,-0.00028371811000038605,6.513,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\8mps_6rpm.lin,1198.17382661,18029.8362792,20762.5581011,152.814488993,618.985208485,846.56752347
8,6.5,8.0,6.49981451035,0.0,-0.00018548964999975937,6.174,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\8mps_6.5rpm.lin,1129.24422542,17965.6678526,34800.0240818,166.211860112,788.641799292,1226.26396856
8,7.0,8.0,6.99945354462,0.0,-0.0005464553800003102,5.871,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\8mps_7rpm.lin,999.560487323,17748.3612735,45306.63765,173.401600851,929.430443228,1519.68102693
8,7.5,8.0,7.50075054169,0.0,0.0007505416900004391,5.627,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\8mps_7.5rpm.lin,885.971564882,17995.4486846,55935.0047496,179.431748826,1114.1391868,1997.29506396
8,8.0,8.0,8.0004825592,0.0,0.00048255919999995456,5.323,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\8mps_8rpm.lin,728.068772733,15278.7833972,64013.709661,182.137582725,837.805533746,1833.01732114
8,8.5,8.0,8.49971675873,0.0,-0.0002832412699991238,4.828,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\8mps_8.5rpm.lin,565.169924435,14950.0684922,78466.5700432,186.382416089,602.224836647,2666.93948702
8,9.0,8.0,9.00017738342,0.0,0.00017738342000050977,4.401,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\8mps_9rpm.lin,480.86270161,13604.6611431,68583.0480772,205.983471692,447.698354957,-91.5389602377
8,9.5,8.0,9.50004482269,0.0,4.48226900005011e-05,3.263,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\8mps_9.5rpm.lin,344.110240683,25675.6038614,17260.3535783,179.054389461,4384.87861974,-8053.19038453
8,10.0,8.0,9.99971103668,0.0,-0.00028896331999916924,2.771,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\8mps_10rpm.lin,262.006425374,47957.1788372,117961.267059,130.366082942,4006.12461261,15129.2191544
8,10.5,8.0,10.5001468658,0.0,0.00014686579999967364,2.408,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\8mps_10.5rpm.lin,-86.7765574033,3561.68341256,82233.7675462,127.630893789,1747.80536096,25354.7253044
8,11.0,8.0,11.0001153946,0.0,0.000115394599999874,2.053,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\8mps_11rpm.lin,74.4995000797,-43429.0367963,259671.634726,257.946479772,1660.42544958,38465.1634775
8,11.5,8.0,11.500087738,0.0,8.773799999950427e-05,1.74,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\8mps_11.5rpm.lin,1055.28465368,-11608.636302,260088.81962,278.309008851,2852.94708226,40637.2554313
8,12.0,8.0,11.9996747971,0.0,-0.0003252028999991552,1.343,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\8mps_12rpm.lin,1043.60330027,23755.8078539,354504.207039,260.683315751,5248.64071141,47197.2305152
9,1.0,9.0,0.999709784985,0.0,-0.0002902150150000393,9.982,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\9mps_1rpm.lin,2396.19235098,18732.7011455,-119928.12374,11.4998870011,-150.259780222,-451.171041625
9,1.5,9.0,1.50049650669,0.0,0.0004965066900000092,9.588,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\9mps_1.5rpm.lin,25005.1277594,29198.4412234,-114195.860049,-973.420399033,240.94742654,-820.584391037
9,2.0,9.0,1.9994045496,0.0,-0.000595450400000086,9.192,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\9mps_2rpm.lin,130864.85294,21492.6753977,-73762.0493972,-1787.20889076,193.315507284,-265.741350415
9,2.5,9.0,2.49941682816,0.0,-0.0005831718399997854,8.875,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\9mps_2.5rpm.lin,92098.8572793,14690.4291485,-57005.7196293,172.732968412,131.258796266,-202.71039766
9,3.0,9.0,2.99980640411,0.0,-0.00019359588999989796,8.428,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\9mps_3rpm.lin,1417.75705833,11681.5402935,-35371.1913838,62.6170756548,99.9028250975,-35.9357562425
9,3.5,9.0,3.49925160408,0.0,-0.0007483959200000889,8.05,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\9mps_3.5rpm.lin,1356.2733328,12210.0909238,-21580.8134522,85.7846508942,202.26113228,166.4599063
9,4.0,9.0,4.00036621094,0.0,0.00036621094000022225,7.735,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\9mps_4rpm.lin,1290.10514643,13264.8285971,-15462.6984961,97.1398329016,252.418656512,230.525987885
9,4.5,9.0,4.50010204315,0.0,0.00010204315000006403,7.317,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\9mps_4.5rpm.lin,1376.11701681,16205.0584329,-10127.0290289,119.96744258,407.328473765,294.36825783
9,5.0,9.0,5.00049638748,0.0,0.0004963874800001378,7.025,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\9mps_5rpm.lin,1447.22685501,18848.4458698,598.024698668,139.606864622,560.420864618,493.392757565
9,5.5,9.0,5.5005030632,0.0,0.0005030632000000423,6.782,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\9mps_5.5rpm.lin,1406.89236746,20232.6334047,9819.06421405,153.011822622,679.653522966,655.432384
9,6.0,9.0,6.00063800812,0.0,0.0006380081200001442,6.503,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\9mps_6rpm.lin,1369.62889721,22034.600152,20053.5228296,160.613382109,865.121827701,828.99830983
9,6.5,9.0,6.49932813644,0.0,-0.0006718635600000411,6.17,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\9mps_6.5rpm.lin,1289.59231436,22044.0609759,33632.6225742,165.635061991,1022.05405517,1091.08173877
9,7.0,9.0,6.99977445602,0.0,-0.0002255439800000758,5.894,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\9mps_7rpm.lin,1123.31915839,21205.5021919,47018.3490629,179.657441478,1219.81942819,1642.77742823
9,7.5,9.0,7.50062227249,0.0,0.0006222724900002419,5.667,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\9mps_7.5rpm.lin,974.401894645,19828.8240179,56966.3287809,188.663540615,1315.58593891,1963.3876007
9,8.0,9.0,8.00043201447,0.0,0.000432014470000297,5.38,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\9mps_8rpm.lin,781.539902933,15519.6164739,58821.2796426,185.905485686,841.94745572,926.580184313
9,8.5,9.0,8.49958229065,0.0,-0.00041770934999973974,4.924,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\9mps_8.5rpm.lin,625.436054917,16471.019412,75644.7529021,192.666511921,823.208134682,2028.40488175
9,9.0,9.0,9.000248909,0.0,0.0002489089999997418,4.536,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\9mps_9rpm.lin,513.233771873,15770.2626547,65976.0901093,206.268474572,695.417468293,-108.324833142
9,9.5,9.0,9.50005435944,0.0,5.4359439999984716e-05,3.521,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\9mps_9.5rpm.lin,618.47657125,39544.9025227,48114.1308461,215.375899015,5784.80205064,-6233.37795007
9,10.0,9.0,9.999584198,0.0,-0.0004158019999991325,2.993,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\9mps_10rpm.lin,783.284737423,71585.8672063,118437.538226,150.525670372,5397.63701284,11142.2386222
9,10.5,9.0,10.4992799759,0.0,-0.0007200240999996055,2.543,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\9mps_10.5rpm.lin,1550.55566945,21623.6624732,126745.426255,315.63459877,4837.90921769,28556.5746079
9,11.0,9.0,11.0000276566,0.0,2.7656600000369735e-05,2.178,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\9mps_11rpm.lin,790.703908134,-38692.937375,299617.536005,266.952503463,2463.87352106,40298.6284219
9,11.5,9.0,11.5004081726,0.0,0.0004081726000002561,1.879,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\9mps_11.5rpm.lin,1482.58094006,284.509617384,297884.338675,284.771196357,4167.32678261,41723.8609373
9,12.0,9.0,11.9993448257,0.0,-0.000655174300000283,1.446,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\9mps_12rpm.lin,1192.9124858,26375.4078267,400553.899329,253.758947907,5656.27304768,48809.289796
10,1.0,10.0,1.00013697147,0.0,0.0001369714699999136,9.933,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\10mps_1rpm.lin,1371.73790377,18819.3031035,-69546.3333702,15.0011633284,-105.649906527,69.6333960977
10,1.5,10.0,1.5002399683,0.0,0.00023996830000005964,9.511,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\10mps_1.5rpm.lin,14453.0540902,30436.2136618,-120775.026981,-300.375649342,211.427607127,-901.408369071
10,2.0,10.0,1.99964642525,0.0,-0.0003535747500000852,9.167,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\10mps_2rpm.lin,109384.100129,30018.7149686,-87160.3093377,-2247.78319647,312.95306025,-542.92507086
10,2.5,10.0,2.50063228607,0.0,0.0006322860700000987,8.85,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\10mps_2.5rpm.lin,163266.316268,20290.582317,-63755.8786532,-199.922255067,274.334118004,-314.021717356
10,3.0,10.0,2.99989891052,0.0,-0.0001010894800002049,8.369,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\10mps_3rpm.lin,13884.4779244,14529.3669976,-41908.2817276,167.712926191,216.964688978,-142.582002094
10,3.5,10.0,3.4993929863,0.0,-0.0006070136999998255,8.033,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\10mps_3.5rpm.lin,1522.30291877,15047.6051901,-28461.6784731,82.6759938856,278.207681795,-4.33635050026
10,4.0,10.0,4.0001502037,0.0,0.00015020369999962924,7.69,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\10mps_4rpm.lin,1490.31984974,16427.7968429,-18585.3184796,109.115129397,420.085312953,114.647511936
10,4.5,10.0,4.50041341782,0.0,0.0004134178199999283,7.268,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\10mps_4.5rpm.lin,1554.16847757,20153.4519706,-10048.2473321,126.770337545,590.43405364,276.799044191
10,5.0,10.0,5.00094413757,0.0,0.0009441375700003363,7.013,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\10mps_5rpm.lin,1541.33531948,22082.3775182,-3111.8770248,135.520099466,706.872723494,359.665303428
10,5.5,10.0,5.49972057343,0.0,-0.0002794265699996856,6.772,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\10mps_5.5rpm.lin,1578.73294174,24856.5174581,1776.16916491,150.728941167,874.332675686,265.272744796
10,6.0,10.0,5.99923801422,0.0,-0.000761985779999641,6.485,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\10mps_6rpm.lin,1409.0816514,26028.2506848,12977.4940597,155.034676381,1062.89639094,415.953930567
10,6.5,10.0,6.50003623962,0.0,3.623961999998926e-05,6.165,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\10mps_6.5rpm.lin,1175.59139843,25315.1051384,26886.0445365,159.109922902,1273.79428196,727.947354946
10,7.0,10.0,6.99947977066,0.0,-0.0005202293400001778,5.913,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\10mps_7rpm.lin,1098.99161945,24275.6017003,43201.0177529,165.80890189,1314.6238502,1350.81514551
10,7.5,10.0,7.49925613403,0.0,-0.0007438659699996464,5.704,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\10mps_7.5rpm.lin,1070.32157155,21429.6615816,50491.9056959,174.917492011,1201.56066047,1379.91065855
10,8.0,10.0,8.00064086914,0.0,0.0006408691399997224,5.429,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\10mps_8rpm.lin,859.318690467,15646.1044731,45020.1587524,178.298289938,783.088940346,-254.250021589
10,8.5,10.0,8.49984741211,0.0,-0.0001525878899997224,5.01,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\10mps_8.5rpm.lin,713.827767297,18252.0743492,67952.7945025,184.390630443,928.832755022,1081.90546159
10,9.0,10.0,9.00007247925,0.0,7.247925000086752e-05,4.662,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\10mps_9rpm.lin,598.771957287,20054.1490287,69822.0693091,197.260516054,1120.94671945,-193.820879134
10,9.5,10.0,9.50004291534,0.0,4.291533999989383e-05,4.27,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\10mps_9.5rpm.lin,695.913858276,30842.0185108,4734.06378227,238.406991046,3357.76677874,-7268.50677917
10,10.0,10.0,10.0002326965,0.0,0.00023269649999946296,3.234,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\10mps_10rpm.lin,1031.20720029,68457.5045892,55347.7230096,206.268015635,5260.76353736,-35.3622389182
10,10.5,10.0,10.5003175735,0.0,0.00031757350000027884,2.722,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\10mps_10.5rpm.lin,2154.28728078,33294.6609721,175464.743773,301.891641757,6231.58900303,30752.1667838
10,11.0,10.0,11.0004463196,0.0,0.00044631959999996695,2.382,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\10mps_11rpm.lin,1315.1797379,-42353.6016963,324397.960644,303.253632584,2913.49125443,40413.6676042
10,11.5,10.0,11.4992685318,0.0,-0.0007314681999996964,2.007,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\10mps_11.5rpm.lin,1609.91225017,6426.90290867,338927.81223,280.22264231,4761.63329519,43054.4211295
10,12.0,10.0,11.9996175766,0.0,-0.0003824233999996096,1.594,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\10mps_12rpm.lin,1343.96713468,29704.648546,418856.319898,244.298653045,6238.98427781,48042.4551688
11,1.0,11.0,1.00047767162,0.0,0.0004776716199998976,9.881,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\11mps_1rpm.lin,3782.88889117,36000.2819459,8769.83525172,10.3757090466,-178.04067245,715.071191606
11,1.5,11.0,1.49946701527,0.0,-0.0005329847299999635,9.443,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\11mps_1.5rpm.lin,3966.16564666,22660.7947185,-131216.287551,-49.8740170664,-17.1374897701,-992.401788439
11,2.0,11.0,2.00017571449,0.0,0.00017571449000008954,9.144,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\11mps_2rpm.lin,67255.0423945,34147.6790353,-110861.961878,-1949.95680545,362.772600755,-1000.65484262
11,2.5,11.0,2.49959397316,0.0,-0.00040602683999990674,8.822,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\11mps_2.5rpm.lin,142897.940792,29561.3715229,-90412.7400716,-2375.46927008,469.629695899,-876.138636236
11,3.0,11.0,3.0006415844,0.0,0.0006415843999998394,8.318,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\11mps_3rpm.lin,48246.0514008,18956.0676368,-51979.8054701,257.033448163,381.992084415,-309.167802441
11,3.5,11.0,3.49920082092,0.0,-0.0007991790799999343,8.016,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\11mps_3.5rpm.lin,1531.12603768,18349.3196141,-39252.9804458,80.6516094614,379.670071443,-223.3919919
11,4.0,11.0,4.00023460388,0.0,0.0002346038800000727,7.616,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\11mps_4rpm.lin,1664.67103317,21316.8555528,-27448.259373,93.2687263335,495.845460681,-211.362116319
11,4.5,11.0,4.49907970428,0.0,-0.000920295720000297,7.229,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\11mps_4.5rpm.lin,1479.36627157,23140.9038672,-14904.0646458,99.903371332,610.923919576,-43.6992224607
11,5.0,11.0,4.9989657402,0.0,-0.001034259799999937,6.997,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\11mps_5rpm.lin,1629.4809347,26695.4164921,-13625.6525655,122.144706854,820.062518774,-103.568835819
11,5.5,11.0,5.4996547699,0.0,-0.0003452300999997604,6.752,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\11mps_5.5rpm.lin,1437.42836653,28162.3741881,-19824.3397115,135.574153435,1012.60085885,-808.239780338
11,6.0,11.0,5.99990320206,0.0,-9.679794000039266e-05,6.451,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\11mps_6rpm.lin,1394.29297766,29721.4211693,1597.11985393,159.770296369,1330.54733944,-99.372367593
11,6.5,11.0,6.50003576279,0.0,3.576278999961602e-05,6.158,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\11mps_6.5rpm.lin,985.421664779,30035.3802222,18384.7832513,157.446812565,1593.28598933,403.196667159
11,7.0,11.0,7.00020980835,0.0,0.0002098083500001735,5.929,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\11mps_7rpm.lin,1088.04735374,26605.5494463,31176.0660276,162.497901489,1467.32560013,631.372632838
11,7.5,11.0,7.49909543991,0.0,-0.0009045600900003947,5.734,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\11mps_7.5rpm.lin,899.56583187,21900.2109868,30381.0870868,151.690648251,1080.17939254,-365.036782757
11,8.0,11.0,8.00017356873,0.0,0.00017356873000018425,5.47,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\11mps_8rpm.lin,874.344686837,17714.4761342,34370.3057354,163.533322887,797.755140409,-927.699242507
11,8.5,11.0,8.49934959412,0.0,-0.0006504058800000934,5.081,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\11mps_8.5rpm.lin,625.415254219,19184.4869216,58269.8077648,174.593993405,1095.89538715,93.1056417088
11,9.0,11.0,9.00028419495,0.0,0.00028419494999987194,4.768,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\11mps_9rpm.lin,500.436350333,23860.3231349,59924.2233982,183.372544722,1577.1714604,-916.284848932
11,9.5,11.0,9.49976921082,0.0,-0.00023078917999974635,4.458,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\11mps_9.5rpm.lin,648.836759002,31561.4560538,15562.9661102,211.595154705,2917.6995043,-6232.25889188
11,10.0,11.0,10.0002861023,0.0,0.0002861023000004792,3.549,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\11mps_10rpm.lin,2550.54033229,65422.4201739,14051.7899256,372.753913227,8164.79796978,-7106.01952945
11,10.5,11.0,10.4996156693,0.0,-0.00038433069999932457,3.042,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\11mps_10.5rpm.lin,3941.41220629,122754.547459,135719.377722,386.960435205,9444.55562736,21086.1897306
11,11.0,11.0,10.9992713928,0.0,-0.0007286071999992316,2.571,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\11mps_11rpm.lin,1316.79956997,-37572.1296628,352211.480612,286.383066402,3484.28364925,40214.6990574
11,11.5,11.0,11.4999485016,0.0,-5.1498399999516664e-05,2.173,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\11mps_11.5rpm.lin,1865.16783624,8098.28447365,392515.480513,288.002581981,4944.47573469,44879.15742
11,12.0,11.0,11.9996623993,0.0,-0.00033760069999999587,1.851,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\11mps_12rpm.lin,1632.54631851,26139.8501486,421376.43895,256.44112221,6192.08479988,46567.3686109
12,1.0,12.0,1.00032818317,0.0,0.00032818316999994046,9.877,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\12mps_1rpm.lin,1002.86275253,7195.47754088,-162827.443404,-20.6024557582,-538.857344039,-311.042224915
12,1.5,12.0,1.5001847744,0.0,0.00018477440000008727,9.55,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\12mps_1.5rpm.lin,5250.07157762,42113.9933098,-177518.43937,65.0113925854,101.674033596,-928.528044981
12,2.0,12.0,1.99974656105,0.0,-0.0002534389499999623,9.129,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\12mps_2rpm.lin,46837.3785003,42878.6521868,-114543.215712,-1206.03913208,306.017071727,-548.590302965
12,2.5,12.0,2.49950027466,0.0,-0.0004997253400000901,8.793,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\12mps_2.5rpm.lin,233094.993116,31756.4636822,-84985.7554559,-1701.95105824,221.691493426,-184.434778535
12,3.0,12.0,2.99979424477,0.0,-0.0002057552300001042,8.399,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\12mps_3rpm.lin,183143.157905,24262.9008271,-76214.1297111,418.128666687,182.049389091,-211.026398861
12,3.5,12.0,3.5001308918,0.0,0.00013089180000003253,7.977,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\12mps_3.5rpm.lin,22753.6179926,21071.4627813,-60038.8149573,278.947388893,194.304286189,-141.02930885
12,4.0,12.0,3.99967741966,0.0,-0.0003225803400002114,7.665,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\12mps_4rpm.lin,1915.72969321,23377.3743263,-51874.1663767,102.501363757,354.80767582,-149.282363028
12,4.5,12.0,4.50009346008,0.0,9.346008000044037e-05,7.284,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\12mps_4.5rpm.lin,1990.26801171,26468.5918503,-41969.1584933,122.351345679,552.449704214,-163.494402087
12,5.0,12.0,5.00026273727,0.0,0.0002627372699999242,6.919,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\12mps_5rpm.lin,1688.45320347,29341.1918107,-32970.1401236,128.949487785,815.430075686,-167.858729042
12,5.5,12.0,5.49941635132,0.0,-0.0005836486800001595,6.647,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\12mps_5.5rpm.lin,1934.96837666,30858.4356905,-22767.910384,158.626313822,1068.32659869,-21.4299644077
12,6.0,12.0,6.00052118301,0.0,0.000521183010000037,6.343,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\12mps_6rpm.lin,1463.89391361,31276.8409707,-15183.381571,157.282678259,1325.88174158,-31.4455352406
12,6.5,12.0,6.5001745224,0.0,0.00017452240000004338,5.956,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\12mps_6.5rpm.lin,1204.75237324,29343.3191048,1575.63393661,139.586329412,1331.9241831,148.834739751
12,7.0,12.0,7.00073671341,0.0,0.0007367134100002559,5.654,D:\zju_soft_study\blade_fracture\后处理\outputs\linearization\12mps_7rpm.lin,1150.57675664,27858.0274249,15419.7266615,145.509034589,1387.37157942,353.622389182
